[Header]
; DC Raw Data File (default extension .raw)
; Copyright 2012, Quantum Design, Inc. All rights reserved.
TITLE,20K
FILEOPENTIME,3759781821.84314,02/19/2019,11:55 pm
BYAPP,SQUID AC,0.9.1.0
INFO,MPMS3 Option Release 1.1.16 Build 347, Release 2.3.3.2,APPNAME
INFO,TCI199,COIL_SERIAL_NUMBER
INFO,0,MOMENT_UNITS
INFO,cover+1310KB,SAMPLE_MATERIAL
INFO,for c_1310KB01,SAMPLE_COMMENT
INFO,5.2,SAMPLE_MASS
INFO,,SAMPLE_VOLUME
INFO,,SAMPLE_MOLECULAR_WEIGHT
INFO,,SAMPLE_SIZE
INFO,,SAMPLE_SHAPE
INFO,Quartz,SAMPLE_HOLDER
INFO,Standard,SAMPLE_HOLDER_DETAIL
INFO,66,SAMPLE_OFFSET
DATATYPE,COMMENT,1
DATATYPE,TIME,2
STARTUPAXIS,X,3
STARTUPAXIS,Y1,4
STARTUPAXIS,Y2,5
STARTUPAXIS,Y2,6
STARTUPAXIS,Y2,7
STARTUPAXIS,Y3,8
STARTUPAXIS,Y3,9
RECORDS,FROM_TO_RECORDS,1,604
[Data]
Comment,Time Stamp (sec),Raw Position (mm),Raw Voltage (V),Processed Voltage (V),Fixed C Fitted (V),Free C Fitted (V)
;low temp = 19.9871578216553 K;high temp = 19.990026473999 K;avg. temp = 19.9879486083984 K;low field = 0.111985087394714 Oe;high field = 0.111985087394714 Oe;drift = -7.28711756892153E-5 V/s;slope = -1.82177939223038E-6 V/mm;squid range = 1000;given center = 31.943999897033 mm;calculated center = 28.5276374816895 mm;amp fixed = 2.46286416053772 V;amp free =1.54055631160736 V
,3759781816.74873,12.366250038147,0.533407151699066,-0.000284472043858841
,3759781816.75373,12.5606250762939,0.5335893034935,-0.000101966128568165
,3759781816.75873,12.7593746185303,0.53348708152771,-0.000203826013603248
,3759781816.76373,12.9537496566772,0.533689856529236,-6.9690861437266E-7
,3759781816.76873,13.1506252288818,0.533575296401978,-0.000114898371975869
,3759781816.77373,13.3468751907349,0.533376157283783,-0.000313679978717119
,3759781816.77873,13.5437498092651,0.53369528055191,5.80196410737699E-6
,3759781816.78373,13.741250038147,0.533696591854095,7.47306830817251E-6
,3759781816.78873,13.9368753433228,0.533571243286133,-0.000117519113700837
,3759781816.79373,14.1324996948242,0.533733665943146,4.52599269920029E-5
,3759781816.79873,14.3312501907349,0.533788919448853,0.000100875513453502
,3759781816.80373,14.5262498855591,0.533588528633118,-9.91600536508486E-5
,3759781816.80873,14.7231254577637,0.533761262893677,7.3932867962867E-5
,3759781816.81373,14.9193754196167,0.533605635166168,-8.13373335404322E-5
,3759781816.81873,15.116250038147,0.533650577068329,-3.60367703251541E-5
,3759781816.82373,15.3125,0.533732056617737,4.58003014500719E-5
,3759781816.82873,15.5093746185303,0.533688366413116,2.46876015808084E-6
,3759781816.83373,15.703125,0.533517420291901,-0.000168124388437718
,3759781816.83873,15.9012498855591,0.533585906028748,-9.92777131614275E-5
,3759781816.84373,16.0974998474121,0.533775508403778,9.06821878743358E-5
,3759781816.84873,16.2924995422363,0.533835887908936,0.000151416941662319
,3759781816.85373,16.4893741607666,0.533730566501617,4.64541917608585E-5
,3759781816.85873,16.6862506866455,0.533764660358429,8.09067132649943E-5
